emp_no,first_name,last_name,birthdate,gender,hire_date,dept_no,dept_name
13288,Muneo,Broomell,1952-08-24,F,1987-04-14,d003,Human Resources
13291,Georg,Stamatiou,1952-04-29,M,1986-10-30,d005,Development
13302,Mack,Alencar,1954-06-21,F,1987-04-19,d005,Development
13315,Sakthirel,Stroustrup,1955-09-08,F,1988-05-08,d005,Development
13332,Nidapan,Pearson,1954-12-02,F,1987-09-24,d004,Production
13333,Yoshinari,Hennebert,1953-07-17,M,1988-03-23,d004,Production
13333,Yoshinari,Hennebert,1953-07-17,M,1988-03-23,d005,Development
13341,Bodh,Doering,1953-06-02,F,1986-03-11,d001,Marketing
13343,Heon,Usery,1952-04-06,M,1988-07-29,d002,Finance
13343,Heon,Usery,1952-04-06,M,1988-07-29,d003,Human Resources
13368,Kiyokazu,Klassen,1953-12-29,M,1988-04-24,d003,Human Resources
13371,Nakhoon,Riexinger,1954-01-23,F,1986-07-29,d004,Production
13373,Juichirou,Naumovich,1954-09-08,M,1987-06-13,d002,Finance
13373,Juichirou,Naumovich,1954-09-08,M,1987-06-13,d003,Human Resources
13385,Claudi,Buchter,1954-11-15,M,1986-06-10,d003,Human Resources
13386,Khosrow,Sgarro,1952-04-27,F,1986-02-23,d005,Development
13389,Divine,Cmelik,1954-04-26,F,1988-03-23,d008,Research
13392,Fumitake,Beidas,1953-04-05,F,1988-08-26,d007,Sales
13396,Chuanyi,Aumann,1952-05-19,F,1987-09-22,d009,Customer Service
13402,Augustine,Dulli,1955-05-15,M,1985-09-15,d005,Development
13402,Augustine,Dulli,1955-05-15,M,1985-09-15,d008,Research
13405,Randy,Baba,1954-01-19,F,1986-09-18,d007,Sales
13407,Gio,Chenoweth,1954-01-09,M,1987-10-30,d004,Production
13408,Sreekrishna,Lagarias,1954-12-27,M,1986-04-26,d004,Production
13415,Nathalie,Speer,1955-06-23,F,1986-01-01,d006,Quality Management
13422,Vishwani,Gerlach,1952-08-20,F,1988-01-17,d004,Production
13422,Vishwani,Gerlach,1952-08-20,F,1988-01-17,d006,Quality Management
13442,Giordano,Miake,1953-03-14,M,1987-06-16,d003,Human Resources
13443,Mayuko,Puppo,1954-07-22,M,1985-03-06,d006,Quality Management
13445,Renee,Dehkordi,1954-12-22,M,1986-04-14,d004,Production
13451,Gretta,Weiland,1952-03-21,M,1986-08-23,d003,Human Resources
13457,Shooichi,Parfitt,1955-06-27,M,1986-01-18,d006,Quality Management
13458,Feipei,Nivat,1954-12-21,F,1985-12-12,d004,Production
13458,Feipei,Nivat,1954-12-21,F,1985-12-12,d009,Customer Service
13463,Theron,Berstel,1954-08-29,F,1988-01-26,d004,Production
13465,Sasan,Rehfuss,1953-11-01,M,1985-07-08,d004,Production
13493,Uinam,Jullig,1954-09-08,F,1987-09-07,d005,Development
13504,Parto,Mandell,1954-01-09,F,1986-12-21,d005,Development
13524,Chaoyi,Porotnikoff,1955-11-06,F,1985-07-27,d007,Sales
13535,Arunas,Schlenzig,1954-12-25,F,1986-05-19,d004,Production
13546,Aimee,Brookner,1955-02-22,F,1988-10-26,d004,Production
13549,Matk,Koprowski,1952-05-02,M,1988-05-12,d005,Development
13552,Ingmar,Capobianchi,1955-03-23,M,1985-03-23,d008,Research
13576,Jungsoon,Engberts,1954-08-05,F,1986-08-22,d005,Development
13576,Jungsoon,Engberts,1954-08-05,F,1986-08-22,d008,Research
13605,Dmitry,Encarnacion,1953-08-02,F,1985-09-29,d007,Sales
13621,Fei,Haddadi,1954-02-28,M,1986-08-24,d005,Development
13624,Zhigen,Yurek,1952-12-15,M,1987-05-12,d003,Human Resources
13629,Dzung,Trelles,1954-09-13,M,1987-01-03,d005,Development
13648,Zejun,Lamba,1954-03-28,F,1985-11-16,d004,Production
13653,Kristen,Iivonen,1955-01-01,M,1985-07-11,d003,Human Resources
13670,Moti,Takanami,1953-05-06,F,1987-04-16,d005,Development
13680,Denny,Speer,1953-08-08,M,1985-03-18,d007,Sales
13685,Weicheng,Hockney,1954-05-02,F,1988-03-08,d005,Development
13697,Shuichi,Weedon,1953-04-07,M,1985-06-20,d005,Development
13704,Vishu,Kumaresan,1955-05-26,F,1986-05-03,d004,Production
13721,Sugwoo,Delgrossi,1952-07-01,F,1985-08-25,d007,Sales
13727,Vitali,Merey,1952-08-13,M,1985-09-21,d003,Human Resources
13738,Bangqing,Mitchem,1953-02-05,F,1988-07-25,d005,Development
13766,Tremaine,Heemskerk,1952-05-03,M,1986-08-18,d009,Customer Service
13769,Yakichi,Trogemann,1955-10-07,F,1986-10-24,d007,Sales
13775,Arve,Maierhofer,1955-06-30,M,1987-10-21,d007,Sales
13786,Takushi,Berendt,1952-02-27,F,1988-07-02,d007,Sales
13787,Xiaobin,Sinicrope,1952-08-10,F,1988-09-19,d004,Production
13792,Valery,Sury,1953-05-06,M,1985-07-27,d002,Finance
13796,Paloma,Thorelli,1953-07-02,M,1988-08-28,d005,Development
13809,Kiyotoshi,Basagni,1953-07-05,M,1986-01-12,d009,Customer Service
13815,Guadalupe,Plotkin,1953-04-19,M,1985-09-09,d004,Production
13825,Arlette,Pell,1955-06-12,M,1986-08-02,d004,Production
13841,Christophe,Spinelli,1952-12-10,M,1986-01-09,d004,Production
13841,Christophe,Spinelli,1952-12-10,M,1986-01-09,d006,Quality Management
13842,Juichirou,Cichocki,1954-01-21,F,1987-11-11,d008,Research
13846,Guiseppe,Welham,1952-08-01,M,1985-03-20,d008,Research
13853,Mingsen,Roohalamini,1952-03-10,M,1986-06-02,d008,Research
13859,Anoosh,Fujisawa,1952-08-01,M,1987-08-23,d005,Development
13884,Kensei,Swift,1953-05-03,M,1985-02-18,d004,Production
13894,Ult,Schonegge,1952-11-15,F,1987-11-28,d004,Production
13904,Youngkon,Cairo,1954-02-19,M,1987-09-03,d005,Development
13934,Shiv,Bratsberg,1953-11-20,F,1988-06-10,d005,Development
13942,Elzbieta,Esteva,1953-04-17,M,1985-06-13,d005,Development
13951,Mooi,Genther,1953-01-28,F,1985-12-28,d007,Sales
13960,Nechama,Hettesheimer,1953-01-03,M,1986-01-22,d002,Finance
13962,Maris,Ghelli,1955-11-14,M,1985-05-17,d004,Production
13966,Boguslaw,Cooman,1954-01-03,F,1988-07-18,d009,Customer Service
13969,Jianwen,Chandrasekhar,1953-06-06,F,1985-05-29,d005,Development
13990,Deborah,Schapiro,1952-03-07,F,1987-10-30,d005,Development
13992,Ulises,Kenevan,1955-09-27,M,1988-07-27,d002,Finance
13999,Florian,Crouzet,1952-11-25,M,1985-06-11,d003,Human Resources
14005,Vojin,Stellhorn,1955-04-08,M,1985-05-10,d005,Development
14005,Vojin,Stellhorn,1955-04-08,M,1985-05-10,d006,Quality Management
14015,Manibrata,Picaronny,1952-06-21,M,1987-11-27,d004,Production
14015,Manibrata,Picaronny,1952-06-21,M,1987-11-27,d006,Quality Management
14034,Aloys,Seghrouchni,1952-05-07,M,1985-08-26,d002,Finance
14041,Shan,DeMori,1954-05-09,F,1987-12-22,d001,Marketing
14067,Godehard,Trachtenberg,1955-04-03,M,1988-10-21,d004,Production
14088,Mori,Leslie,1953-06-03,M,1987-11-10,d008,Research
14107,Xiahua,Rindone,1953-01-05,M,1986-09-04,d001,Marketing
14111,Leszek,Cummings,1955-03-27,F,1987-07-12,d009,Customer Service
14118,Kasturi,Anido,1953-03-09,M,1985-04-06,d009,Customer Service
14167,Adas,Hertweck,1953-08-11,F,1985-12-01,d004,Production
14191,Jiann,Luby,1952-09-07,F,1987-01-16,d005,Development
14209,Masanao,Kusakabe,1955-10-24,F,1988-04-06,d008,Research
14220,Tomofumi,Pargas,1952-05-01,F,1987-12-02,d004,Production
14232,Masali,Bojadziev,1954-09-19,M,1987-03-14,d005,Development
14236,Xuedong,Angiulli,1952-06-14,F,1988-11-07,d008,Research
14237,Abdulla,Gerlach,1954-10-17,F,1986-06-13,d004,Production
14237,Abdulla,Gerlach,1954-10-17,F,1986-06-13,d009,Customer Service
14242,Sudhanshu,Benaini,1955-03-14,F,1985-06-27,d009,Customer Service
14257,Kwok,Massonet,1952-05-07,F,1988-06-17,d004,Production
14257,Kwok,Massonet,1952-05-07,F,1988-06-17,d009,Customer Service
14290,Miyeon,Olivero,1955-01-21,M,1987-11-12,d004,Production
14292,Susanna,Vigier,1953-08-21,F,1985-09-16,d008,Research
14298,Chriss,Granlund,1953-10-02,F,1986-12-15,d004,Production
14310,Marlo,Leuchs,1953-06-07,M,1987-02-23,d007,Sales
14320,Sreenivas,Schaar,1953-06-17,M,1986-06-30,d004,Production
14322,Shem,Kakkad,1952-08-14,M,1986-10-23,d005,Development
14323,Golgen,Leslie,1952-05-31,F,1987-03-12,d004,Production
14323,Golgen,Leslie,1952-05-31,F,1987-03-12,d009,Customer Service
14340,Vitaly,Wixon,1955-01-03,M,1985-04-03,d004,Production
14344,Otilia,Buescher,1955-02-10,F,1988-12-16,d004,Production
14354,Mong,Bojadziev,1954-05-30,M,1985-08-28,d007,Sales
14360,Janche,Erbe,1955-05-25,M,1987-10-24,d008,Research
14372,Saniya,Srimani,1952-04-15,F,1988-01-23,d005,Development
14372,Saniya,Srimani,1952-04-15,F,1988-01-23,d008,Research
14384,Tomofumi,Holburn,1954-04-30,F,1988-02-13,d005,Development
14422,Toshimo,Gadepally,1953-10-09,M,1985-10-20,d004,Production
14434,Elvis,Maginnis,1954-07-08,M,1987-11-27,d005,Development
14439,Raimond,Woycyznski,1953-07-27,M,1986-11-01,d006,Quality Management
14460,Yagil,Lueh,1955-11-28,F,1988-01-23,d004,Production
14478,Munehiro,Boissier,1952-05-01,F,1987-06-25,d007,Sales
14481,Moti,Lammel,1952-10-30,M,1987-08-25,d004,Production
14483,Supot,Marrevee,1954-11-01,M,1986-01-30,d005,Development
14486,Indrajit,Birdsall,1952-07-06,M,1986-07-13,d004,Production
14498,Xiong,Selenyi,1953-11-03,M,1988-10-17,d003,Human Resources
14501,Taizo,Kroft,1952-06-11,M,1987-06-09,d004,Production
14509,Danil,Aloia,1954-09-05,M,1987-01-17,d002,Finance
14513,Samphel,Barreiro,1953-08-02,M,1985-07-28,d001,Marketing
14513,Samphel,Barreiro,1953-08-02,M,1985-07-28,d007,Sales
14515,Kazuhisa,Versino,1952-02-22,F,1988-07-15,d006,Quality Management
14516,Kristian,Underwood,1955-10-19,F,1986-11-26,d007,Sales
14518,Patricia,Peir,1955-06-19,M,1986-07-06,d004,Production
14522,Chuanyi,Ranta,1955-08-07,F,1988-04-23,d002,Finance
14537,Babette,Engelmann,1953-12-03,F,1986-06-02,d006,Quality Management
14552,Ibibia,Snyers,1953-03-21,M,1986-09-12,d005,Development
14556,Fatemeh,Zultner,1954-08-27,M,1985-04-18,d004,Production
14560,Elrique,Driscoll,1952-03-15,M,1985-05-21,d005,Development
14581,Gao,Condotta,1955-08-05,F,1988-06-28,d005,Development
14582,Kiyokazu,Morrin,1954-06-07,M,1985-06-26,d005,Development
14600,Jayson,Cairo,1952-12-22,F,1988-07-05,d009,Customer Service
14603,Lech,Marquardt,1954-11-13,M,1986-01-19,d005,Development
14607,Suzette,Selvestrel,1953-06-05,M,1987-03-03,d007,Sales
14620,Jianhua,Erev,1954-06-15,F,1988-08-04,d004,Production
14621,Souichi,Wixon,1953-01-17,F,1986-04-15,d007,Sales
14632,Gudjon,McClurg,1955-08-02,M,1987-08-01,d006,Quality Management
14639,Arvind,Hempstead,1954-04-03,F,1987-11-08,d007,Sales
14640,Toshimori,Kornatzky,1952-10-17,M,1985-05-07,d005,Development
14642,Florian,Kuhnemann,1955-06-29,F,1987-06-05,d005,Development
14645,Laurentiu,Glinert,1955-03-06,F,1987-05-01,d005,Development
14648,IEEE,Lorys,1955-03-28,M,1986-11-16,d007,Sales
14659,Sashi,Adachi,1952-11-19,F,1985-03-16,d006,Quality Management
14675,Teunis,Angel,1955-08-02,F,1988-09-25,d003,Human Resources
14677,Herbert,Sifakis,1955-11-29,M,1987-02-12,d004,Production
14683,Alois,Basart,1955-03-02,M,1986-12-02,d004,Production
14683,Alois,Basart,1955-03-02,M,1986-12-02,d009,Customer Service
14690,Yechezkel,Bellone,1953-11-07,F,1986-02-25,d005,Development
14693,Brewster,Stranks,1952-12-08,F,1986-05-05,d009,Customer Service
14710,Mahmut,Hainaut,1954-06-03,F,1988-09-18,d001,Marketing
14723,Constantino,Assaf,1953-08-23,M,1985-05-24,d003,Human Resources
14724,Aron,Lemarechal,1955-12-19,M,1986-09-10,d002,Finance
14780,Marlo,Bruckman,1952-09-08,F,1986-09-19,d004,Production
14785,Zhonghua,Kaiser,1955-04-23,M,1985-10-15,d004,Production
14785,Zhonghua,Kaiser,1955-04-23,M,1985-10-15,d009,Customer Service
14793,Stein,Uchoa,1954-11-11,M,1987-02-14,d005,Development
14814,Odysseas,Nishimukai,1955-09-01,M,1987-10-27,d009,Customer Service
14817,Gaurav,Masaki,1955-04-13,M,1988-07-09,d005,Development
14817,Gaurav,Masaki,1955-04-13,M,1988-07-09,d008,Research
14821,Oguz,Kilgore,1954-12-09,M,1987-03-18,d005,Development
14839,Changho,Cronin,1952-09-21,M,1986-11-13,d005,Development
14853,Taiji,Nergos,1952-06-30,F,1988-03-07,d005,Development
14877,Arto,Meriste,1955-11-15,M,1988-06-06,d005,Development
14879,Anyuan,Sigstam,1954-02-18,M,1987-12-29,d005,Development
14888,Temple,Barriga,1952-02-14,F,1986-12-09,d007,Sales
14899,Alejandro,Casley,1954-02-26,M,1985-02-22,d002,Finance
14899,Alejandro,Casley,1954-02-26,M,1985-02-22,d007,Sales
14906,Adil,Parveen,1953-01-06,F,1987-12-11,d008,Research
14908,Kerhong,Flanders,1952-05-27,F,1985-03-25,d004,Production
14908,Kerhong,Flanders,1952-05-27,F,1985-03-25,d005,Development
14909,Mohan,Kamble,1954-12-31,M,1988-07-27,d005,Development
14911,Xiaobin,Chelton,1952-10-20,F,1985-12-30,d004,Production
14914,Gretta,Benzaken,1953-04-20,F,1988-05-23,d005,Development
14915,Huican,Picco,1952-05-20,M,1985-02-26,d004,Production
14923,Shuzo,Gyorkos,1953-10-08,M,1985-05-15,d005,Development
14928,Satoru,Mukaidono,1955-06-23,F,1985-05-17,d003,Human Resources
14941,Nathan,Lichtner,1952-03-21,M,1988-12-22,d005,Development
14942,Heon,Benveniste,1955-01-22,M,1987-11-15,d006,Quality Management
14949,Insup,Reinhart,1952-09-21,F,1986-02-01,d004,Production
14954,Fox,Magliocco,1955-04-04,F,1988-08-05,d005,Development
14971,Fan,Simmen,1955-04-07,M,1985-12-02,d002,Finance
14983,Hyuckchul,Pouyioutas,1955-06-10,M,1988-12-26,d001,Marketing
14993,Sanjay,Koblitz,1955-10-29,M,1988-04-20,d005,Development
15005,Kiam,Sadowsky,1954-04-02,M,1986-05-23,d004,Production
15016,Woody,Gulik,1953-05-27,F,1988-12-25,d002,Finance
15018,Ramalingam,Prenel,1954-08-08,F,1985-02-28,d001,Marketing
15019,Qingxiang,Shokrollahi,1953-07-29,F,1988-11-02,d004,Production
15019,Qingxiang,Shokrollahi,1953-07-29,F,1988-11-02,d006,Quality Management
15029,Giordano,Koshino,1954-04-08,M,1988-03-08,d009,Customer Service
15030,Rasikan,Nourani,1954-02-21,M,1987-11-09,d007,Sales
15036,Ziva,Delgrande,1953-04-22,M,1985-05-18,d005,Development
15049,Khun,Waymire,1954-12-23,F,1987-09-17,d009,Customer Service
15052,Flemming,Kranzdorf,1955-02-03,M,1985-04-05,d004,Production
15055,Shrikanth,Sherertz,1953-03-26,M,1985-11-23,d008,Research
15066,Tomokazu,Oaver,1953-06-03,M,1985-06-25,d005,Development
15069,Manton,Siksek,1952-12-08,M,1987-08-05,d004,Production
15071,Ayonca,Couchot,1953-10-31,F,1988-10-15,d007,Sales
15075,Radoslaw,Rijsenbrij,1952-12-13,M,1986-04-24,d004,Production
15077,Toshiki,Taubenfeld,1954-11-29,F,1986-07-19,d004,Production
15082,Guadalupe,Zirintsis,1953-04-06,F,1986-04-01,d005,Development
15087,Chirstian,Ushiama,1954-10-11,F,1988-09-14,d004,Production
15089,Giri,Coney,1952-12-01,F,1987-05-14,d005,Development
15092,Remmert,Bahi,1955-06-22,F,1985-08-12,d009,Customer Service
15102,Luigi,Axelband,1952-07-02,F,1988-05-21,d004,Production
15105,Sudhanshu,Itzigehl,1953-03-11,M,1986-06-09,d001,Marketing
15105,Sudhanshu,Itzigehl,1953-03-11,M,1986-06-09,d007,Sales
15114,Pantung,Honglei,1955-08-07,M,1986-12-21,d005,Development
15134,Arun,Luiz,1952-08-02,F,1986-08-16,d007,Sales
15145,Haldon,Servieres,1954-08-16,M,1988-04-19,d004,Production
15151,Urs,Pouyioutas,1953-11-13,F,1987-07-24,d001,Marketing
15151,Urs,Pouyioutas,1953-11-13,F,1987-07-24,d007,Sales
15176,Charlene,Sankaranarayanan,1953-10-11,M,1987-11-17,d007,Sales
15193,Neelam,Schach,1955-12-07,M,1987-01-16,d005,Development
15196,Souichi,Duclos,1955-03-12,M,1986-07-31,d005,Development
15202,Pranay,Irland,1954-05-22,M,1986-07-19,d004,Production
15202,Pranay,Irland,1954-05-22,M,1986-07-19,d005,Development
15208,Sudharsan,Shokrollahi,1954-08-17,F,1985-03-22,d008,Research
15218,Shuky,Conry,1955-05-30,M,1985-12-22,d002,Finance
15228,Mona,Salvesen,1953-11-18,M,1988-01-17,d003,Human Resources
15230,Keiichiro,Suessmith,1954-01-10,F,1986-12-10,d005,Development
15234,Jouko,Zhiwei,1955-10-18,F,1987-09-03,d005,Development
15237,Reinhard,Sadowsky,1953-09-02,M,1987-08-17,d005,Development
15243,Mountaz,Famili,1954-02-07,F,1988-04-08,d002,Finance
15248,Edwin,Baar,1952-03-17,M,1986-02-04,d001,Marketing
15253,Ayonca,Pardalos,1954-03-17,M,1985-06-06,d004,Production
15269,Eric,Reghbati,1955-11-01,F,1986-08-21,d004,Production
15271,Shiv,Bernardeschi,1953-10-17,F,1986-12-05,d007,Sales
15292,Miyeon,Lammel,1954-12-26,M,1986-07-31,d007,Sales
15324,Ziya,Lunn,1953-05-10,M,1988-10-10,d004,Production
15329,Fan,Openshaw,1954-12-21,F,1987-06-09,d005,Development
15330,Jaroslava,Chinal,1955-10-08,M,1988-05-30,d007,Sales
15337,Masaru,Radivojevic,1953-10-05,M,1988-08-07,d006,Quality Management
15343,Chaosheng,Luce,1955-05-21,F,1985-03-12,d006,Quality Management
15354,Chikara,Nyrup,1954-10-08,M,1985-02-18,d009,Customer Service
15365,Mikhail,Schiettecatte,1952-03-09,M,1986-08-11,d005,Development
15369,Premal,Penttonen,1952-10-11,F,1987-04-07,d007,Sales
15370,Chuanyi,Nilsson,1955-07-02,F,1986-09-02,d005,Development
15370,Chuanyi,Nilsson,1955-07-02,F,1986-09-02,d008,Research
15372,Nahum,Broder,1954-01-22,M,1988-10-12,d007,Sales
15375,Shuho,Manders,1953-02-14,F,1985-03-01,d002,Finance
15377,Shugo,Aumann,1953-12-08,M,1986-12-19,d005,Development
15382,Alassane,Siegrist,1952-07-28,M,1985-12-26,d007,Sales
15392,Pradeep,Markovitch,1955-02-07,M,1985-12-17,d005,Development
15408,Maik,Penttonen,1955-02-27,F,1988-06-20,d008,Research
15410,Wilmer,Kushner,1954-08-18,F,1987-06-09,d001,Marketing
15410,Wilmer,Kushner,1954-08-18,F,1987-06-09,d007,Sales
15412,Huai,Thiria,1954-05-17,M,1985-08-23,d005,Development
15438,Constantijn,Munoz,1953-08-17,F,1986-12-24,d002,Finance
15441,Arvind,Weisert,1954-03-11,F,1987-05-26,d008,Research
15452,Kazuhira,Weedman,1954-01-14,M,1985-04-16,d005,Development
15454,Hongzue,Cesareni,1954-05-20,F,1986-02-27,d007,Sales
15470,Weiwu,Huhdanpaa,1952-03-30,M,1986-07-16,d004,Production
15474,Gilbert,Plumb,1953-09-21,M,1985-06-30,d007,Sales
15479,Zhenbing,Soicher,1955-10-24,M,1987-01-25,d004,Production
15480,Kwok,Trogemann,1955-08-06,M,1985-04-07,d005,Development
15504,Kasturi,Alpin,1954-09-12,M,1987-03-16,d005,Development
15505,Collette,Mikschl,1954-10-18,F,1986-08-30,d004,Production
15510,Inderjeet,Sethi,1954-01-13,M,1987-08-29,d005,Development
15511,George,Kowalchuk,1955-12-29,F,1985-05-11,d007,Sales
15518,Uno,Valtorta,1953-01-26,F,1987-04-19,d005,Development
15525,Masadi,Cherinka,1952-02-18,M,1985-11-18,d005,Development
15534,Guozhong,Grabner,1954-02-23,F,1987-05-06,d002,Finance
15543,Mingdong,Staelin,1954-05-25,F,1988-07-30,d004,Production
15548,Sanjai,Caine,1954-12-07,M,1985-10-26,d005,Development
15548,Sanjai,Caine,1954-12-07,M,1985-10-26,d008,Research
15563,Constantino,Zykh,1952-03-10,M,1987-04-08,d009,Customer Service
15565,True,Muchinsky,1954-04-27,M,1986-12-16,d001,Marketing
15566,Baoqiu,Azuma,1955-09-25,M,1988-04-11,d007,Sales
15600,Mack,Perna,1954-01-17,M,1985-04-26,d004,Production
15601,Carrsten,Anily,1954-07-08,F,1988-12-24,d007,Sales
15651,Huan,Iwayama,1955-07-15,F,1985-11-22,d004,Production
15656,Mohammad,Schaaf,1952-05-17,M,1987-05-26,d001,Marketing
15682,Hiroyasu,Przulj,1953-01-07,M,1988-06-20,d006,Quality Management
15687,Dekang,Ambroszkiewicz,1955-08-26,M,1986-12-09,d002,Finance
15703,Chenye,Hanratty,1955-05-02,M,1985-11-18,d005,Development
15708,Reuven,Kushnir,1955-03-04,F,1988-11-26,d007,Sales
15714,Troy,Bala,1952-10-02,F,1986-06-24,d004,Production
15715,Insup,Ibel,1955-02-26,F,1987-10-24,d001,Marketing
15715,Insup,Ibel,1955-02-26,F,1987-10-24,d007,Sales
15726,Zhilian,Parascandalo,1954-12-23,M,1985-07-03,d001,Marketing
15739,Poorav,Bahr,1953-10-29,F,1987-02-12,d005,Development
15740,Stepehn,Pocchiola,1954-02-22,M,1988-03-03,d007,Sales
15750,Arumugam,Bresenham,1952-07-04,M,1986-11-29,d004,Production
15765,Tonny,Taubenfeld,1955-01-19,F,1988-01-29,d005,Development
15767,Baocai,Broomell,1954-07-30,M,1985-06-08,d004,Production
15769,Pranay,Oskamp,1954-01-06,M,1986-06-16,d001,Marketing
15788,Taegyun,Deyuan,1952-12-23,M,1988-03-14,d004,Production
15799,Manton,Gelosh,1952-03-25,M,1988-05-07,d007,Sales
15809,Mingsen,Antonisse,1955-05-09,M,1988-06-07,d002,Finance
15819,Magdalena,Rajcani,1955-04-10,M,1987-09-18,d001,Marketing
15819,Magdalena,Rajcani,1955-04-10,M,1987-09-18,d007,Sales
15821,Aleksander,Antonakopoulos,1954-02-03,M,1988-06-09,d005,Development
15846,Bowen,Litecky,1953-05-29,M,1988-10-02,d004,Production
15861,Gio,Anido,1952-02-24,F,1988-02-10,d001,Marketing
15866,Angel,Seiwald,1952-12-21,M,1986-10-03,d004,Production
15866,Angel,Seiwald,1952-12-21,M,1986-10-03,d006,Quality Management
15869,Guoxiang,Bala,1954-12-15,M,1988-08-21,d004,Production
15876,Munehiro,Vakili,1952-09-13,F,1985-08-02,d005,Development
15877,Yannik,Kroll,1955-03-01,M,1986-03-02,d004,Production
15880,Miquel,Dechter,1955-01-23,M,1986-01-30,d004,Production
15889,Sasan,Azumi,1955-03-06,M,1986-02-03,d005,Development
15892,Lunjin,Pettis,1955-01-29,F,1986-09-20,d004,Production
15901,Marsja,Fargier,1953-07-05,F,1987-09-23,d004,Production
15901,Marsja,Fargier,1953-07-05,F,1987-09-23,d006,Quality Management
15902,Kazuhide,Stille,1954-09-09,F,1985-06-27,d008,Research
15905,DeForest,Petersohn,1952-10-08,F,1987-09-20,d004,Production
15911,Shaibal,Viele,1952-08-29,M,1986-06-10,d004,Production
15911,Shaibal,Viele,1952-08-29,M,1986-06-10,d009,Customer Service
15934,Kensyu,Shinomoto,1955-02-06,F,1985-11-21,d004,Production
15938,Garnik,Covnot,1952-05-06,F,1988-10-16,d007,Sales
15942,Murthy,Rosca,1955-07-07,M,1986-09-09,d004,Production
15943,Yakkov,Demke,1953-12-31,M,1986-10-18,d004,Production
15943,Yakkov,Demke,1953-12-31,M,1986-10-18,d006,Quality Management
15945,Hauke,Larfeldt,1952-09-05,M,1986-11-15,d004,Production
15948,Karoline,Versino,1955-03-05,F,1986-01-14,d005,Development
15955,Yuguang,Dratva,1953-12-30,F,1986-03-31,d004,Production
15971,Arumugam,Aloia,1954-09-07,M,1988-05-03,d005,Development
15977,King,Ballarin,1955-04-30,M,1985-11-06,d008,Research
15978,Kaijung,Wielonsky,1954-01-31,F,1986-11-14,d004,Production
15978,Kaijung,Wielonsky,1954-01-31,F,1986-11-14,d006,Quality Management
15993,Yoshimitsu,Peir,1952-07-03,M,1988-03-23,d005,Development
16000,Marek,Demos,1952-02-09,F,1985-04-03,d004,Production
16018,Boutros,Papadias,1954-03-11,M,1987-10-06,d004,Production
16019,Chaoyi,Heystek,1955-11-30,F,1985-08-01,d005,Development
16019,Chaoyi,Heystek,1955-11-30,F,1985-08-01,d008,Research
16025,Doowon,Luce,1952-04-06,F,1985-08-17,d005,Development
16028,JiYoung,Takkinen,1952-09-20,F,1988-08-12,d004,Production
16033,Wayne,Spelt,1954-08-06,F,1986-07-14,d002,Finance
16052,Maria,Rodham,1952-06-13,F,1985-11-24,d005,Development
16066,Marsha,Penn,1952-12-05,F,1985-09-16,d007,Sales
16068,Leandro,Zongker,1952-03-05,M,1986-09-21,d002,Finance
16076,Marko,Ebeling,1954-11-04,M,1985-12-21,d005,Development
16077,Kannan,Heemskerk,1952-10-12,F,1987-07-02,d005,Development
16086,Mohammad,Denos,1953-03-25,M,1986-04-09,d005,Development
